1.969999999999999973e+00,6.967000000000000171e+01
1.770000000000000018e+00,9.995999999999999375e+01
1.679999999999999938e+00,4.981000000000000227e+01
1.879999999999999893e+00,6.812999999999999545e+01
1.830000000000000071e+00,4.757000000000000028e+01
2.020000000000000018e+00,3.246000000000000085e+01
1.889999999999999902e+00,6.550000000000000000e+01
1.719999999999999973e+00,9.228000000000000114e+01
1.760000000000000009e+00,4.056000000000000227e+01
2.049999999999999822e+00,7.801000000000000512e+01
1.739999999999999991e+00,5.374000000000000199e+01
1.370000000000000107e+00,4.235999999999999943e+01
1.909999999999999920e+00,7.412000000000000455e+01
1.939999999999999947e+00,5.877000000000000313e+01
1.449999999999999956e+00,6.660999999999999943e+01
1.580000000000000071e+00,7.968999999999999773e+01
1.760000000000000009e+00,6.589000000000000057e+01
1.699999999999999956e+00,6.915000000000000568e+01
2.020000000000000018e+00,7.201000000000000512e+01
1.949999999999999956e+00,4.621999999999999886e+01
1.770000000000000018e+00,6.425000000000000000e+01
1.550000000000000044e+00,5.431000000000000227e+01
1.659999999999999920e+00,5.696000000000000085e+01
1.550000000000000044e+00,5.257999999999999829e+01
1.870000000000000107e+00,5.009000000000000341e+01
1.770000000000000018e+00,6.943999999999999773e+01
1.810000000000000053e+00,7.160999999999999943e+01
1.810000000000000053e+00,5.720000000000000284e+01
1.570000000000000062e+00,7.679999999999999716e+01
1.830000000000000071e+00,3.670000000000000284e+01
1.790000000000000036e+00,6.417000000000000171e+01
1.830000000000000071e+00,5.297999999999999687e+01
1.659999999999999920e+00,4.738000000000000256e+01
2.029999999999999805e+00,6.367999999999999972e+01
1.530000000000000027e+00,5.853999999999999915e+01
1.610000000000000098e+00,7.301000000000000512e+01
2.080000000000000071e+00,6.940000000000000568e+01
1.620000000000000107e+00,6.082999999999999829e+01
1.689999999999999947e+00,5.906000000000000227e+01
1.770000000000000018e+00,7.306999999999999318e+01
1.750000000000000000e+00,7.117000000000000171e+01
1.530000000000000027e+00,4.746999999999999886e+01
1.780000000000000027e+00,4.632999999999999829e+01
2.080000000000000071e+00,5.054999999999999716e+01
1.610000000000000098e+00,5.309000000000000341e+01
1.500000000000000000e+00,7.481999999999999318e+01
1.659999999999999920e+00,6.224000000000000199e+01
1.689999999999999947e+00,4.342000000000000171e+01
1.909999999999999920e+00,6.454000000000000625e+01
1.800000000000000044e+00,6.167999999999999972e+01
1.830000000000000071e+00,6.481999999999999318e+01
1.669999999999999929e+00,5.328999999999999915e+01
1.939999999999999947e+00,9.009000000000000341e+01
1.780000000000000027e+00,3.621000000000000085e+01
1.739999999999999991e+00,4.085000000000000142e+01
1.409999999999999920e+00,6.556000000000000227e+01
1.669999999999999929e+00,5.056000000000000227e+01
1.979999999999999982e+00,4.740999999999999659e+01
1.709999999999999964e+00,6.117999999999999972e+01
1.669999999999999929e+00,5.124000000000000199e+01
1.419999999999999929e+00,5.997999999999999687e+01
1.949999999999999956e+00,3.388000000000000256e+01
1.959999999999999964e+00,5.261999999999999744e+01
1.510000000000000009e+00,5.774000000000000199e+01
1.399999999999999911e+00,5.813000000000000256e+01
1.620000000000000107e+00,6.868000000000000682e+01
2.009999999999999787e+00,6.372999999999999687e+01
1.689999999999999947e+00,5.185000000000000142e+01
2.120000000000000107e+00,4.018999999999999773e+01
1.689999999999999947e+00,5.225000000000000000e+01
1.570000000000000062e+00,3.796000000000000085e+01
1.560000000000000053e+00,6.823999999999999488e+01
1.689999999999999947e+00,5.943999999999999773e+01
1.729999999999999982e+00,2.976999999999999957e+01
1.699999999999999956e+00,5.650000000000000000e+01
2.149999999999999911e+00,6.937000000000000455e+01
1.479999999999999982e+00,7.015000000000000568e+01
1.560000000000000053e+00,7.568999999999999773e+01
1.739999999999999991e+00,4.435999999999999943e+01
2.020000000000000018e+00,4.235999999999999943e+01
1.929999999999999938e+00,6.570000000000000284e+01
1.520000000000000018e+00,4.599000000000000199e+01
1.639999999999999902e+00,6.800000000000000000e+01
2.000000000000000000e+00,6.978000000000000114e+01
1.659999999999999920e+00,3.521999999999999886e+01
1.919999999999999929e+00,7.339000000000000057e+01
1.760000000000000009e+00,9.485999999999999943e+01
1.419999999999999929e+00,5.547999999999999687e+01
1.729999999999999982e+00,4.407999999999999829e+01
2.209999999999999964e+00,7.104999999999999716e+01
1.620000000000000107e+00,8.718000000000000682e+01
1.800000000000000044e+00,7.042000000000000171e+01
1.409999999999999920e+00,4.657000000000000028e+01
1.919999999999999929e+00,7.873999999999999488e+01
2.000000000000000000e+00,8.789000000000000057e+01
1.929999999999999938e+00,6.606999999999999318e+01
1.530000000000000027e+00,7.320000000000000284e+01
1.709999999999999964e+00,7.984999999999999432e+01
1.699999999999999956e+00,7.295000000000000284e+01
1.570000000000000062e+00,7.254999999999999716e+01
1.689999999999999947e+00,6.163000000000000256e+01
1.889999999999999902e+00,7.534999999999999432e+01
1.600000000000000089e+00,7.359000000000000341e+01
1.830000000000000071e+00,6.260000000000000142e+01
1.639999999999999902e+00,6.331000000000000227e+01
1.860000000000000098e+00,7.268000000000000682e+01
2.029999999999999805e+00,4.071999999999999886e+01
1.709999999999999964e+00,6.537000000000000455e+01
1.750000000000000000e+00,5.211999999999999744e+01
1.909999999999999920e+00,5.625999999999999801e+01
1.689999999999999947e+00,3.820000000000000284e+01
1.889999999999999902e+00,3.913000000000000256e+01
1.669999999999999929e+00,6.718999999999999773e+01
1.330000000000000071e+00,6.210999999999999943e+01
1.810000000000000053e+00,3.069000000000000128e+01
1.679999999999999938e+00,5.042999999999999972e+01
1.800000000000000044e+00,6.779999999999999716e+01
1.750000000000000000e+00,3.044000000000000128e+01
1.850000000000000089e+00,5.295000000000000284e+01
1.870000000000000107e+00,7.407999999999999829e+01
2.020000000000000018e+00,5.825000000000000000e+01
1.919999999999999929e+00,1.010799999999999983e+02
1.659999999999999920e+00,4.442999999999999972e+01
2.209999999999999964e+00,5.288000000000000256e+01
1.639999999999999902e+00,7.134000000000000341e+01
1.850000000000000089e+00,6.753000000000000114e+01
1.679999999999999938e+00,4.928000000000000114e+01
1.500000000000000000e+00,7.526999999999999602e+01
1.820000000000000062e+00,7.514000000000000057e+01
1.909999999999999920e+00,5.628000000000000114e+01
1.689999999999999947e+00,7.450000000000000000e+01
1.540000000000000036e+00,8.470999999999999375e+01
1.760000000000000009e+00,5.453000000000000114e+01
1.899999999999999911e+00,7.090000000000000568e+01
1.580000000000000071e+00,7.259999999999999432e+01
1.689999999999999947e+00,6.239000000000000057e+01
1.580000000000000071e+00,5.711999999999999744e+01
1.850000000000000089e+00,8.096999999999999886e+01
1.679999999999999938e+00,6.748999999999999488e+01
1.479999999999999982e+00,5.739000000000000057e+01
1.989999999999999991e+00,7.720000000000000284e+01
1.669999999999999929e+00,5.825000000000000000e+01
1.899999999999999911e+00,6.657999999999999829e+01
1.510000000000000009e+00,6.128999999999999915e+01
1.810000000000000053e+00,7.156999999999999318e+01
1.969999999999999973e+00,7.773999999999999488e+01
1.780000000000000027e+00,8.915000000000000568e+01
1.800000000000000044e+00,6.010999999999999943e+01
1.550000000000000044e+00,6.034000000000000341e+01
1.919999999999999929e+00,7.654999999999999716e+01
1.629999999999999893e+00,7.831999999999999318e+01
1.790000000000000036e+00,3.477000000000000313e+01
1.590000000000000080e+00,9.289000000000000057e+01
1.790000000000000036e+00,4.892999999999999972e+01
1.530000000000000027e+00,4.586999999999999744e+01
1.639999999999999902e+00,7.142000000000000171e+01
1.929999999999999938e+00,3.511999999999999744e+01
1.739999999999999991e+00,4.213000000000000256e+01
1.649999999999999911e+00,6.928000000000000114e+01
1.590000000000000080e+00,4.681000000000000227e+01
1.959999999999999964e+00,8.018999999999999773e+01
1.929999999999999938e+00,6.851999999999999602e+01
1.489999999999999991e+00,6.470000000000000284e+01
2.020000000000000018e+00,5.564999999999999858e+01
1.639999999999999902e+00,7.035999999999999943e+01
1.889999999999999902e+00,3.400999999999999801e+01
1.739999999999999991e+00,3.284000000000000341e+01
1.820000000000000062e+00,8.715000000000000568e+01
1.879999999999999893e+00,6.817000000000000171e+01
1.550000000000000044e+00,5.982000000000000028e+01
1.340000000000000080e+00,5.885000000000000142e+01
1.780000000000000027e+00,4.120000000000000284e+01
1.639999999999999902e+00,8.385999999999999943e+01
1.879999999999999893e+00,6.432999999999999829e+01
1.889999999999999902e+00,5.515999999999999659e+01
1.679999999999999938e+00,6.942000000000000171e+01
1.610000000000000098e+00,6.731999999999999318e+01
1.510000000000000009e+00,6.132999999999999829e+01
1.770000000000000018e+00,5.553000000000000114e+01
1.699999999999999956e+00,8.340999999999999659e+01
1.909999999999999920e+00,5.686999999999999744e+01
1.679999999999999938e+00,5.771999999999999886e+01
1.820000000000000062e+00,5.839999999999999858e+01
1.760000000000000009e+00,4.529999999999999716e+01
1.500000000000000000e+00,5.796000000000000085e+01
1.629999999999999893e+00,2.432000000000000028e+01
1.479999999999999982e+00,5.581000000000000227e+01
1.610000000000000098e+00,8.818999999999999773e+01
1.709999999999999964e+00,7.734999999999999432e+01
1.530000000000000027e+00,4.636999999999999744e+01
1.969999999999999973e+00,4.754999999999999716e+01
1.649999999999999911e+00,5.568999999999999773e+01
2.089999999999999858e+00,5.159000000000000341e+01
1.830000000000000071e+00,6.342999999999999972e+01
1.750000000000000000e+00,7.876999999999999602e+01
1.860000000000000098e+00,4.975000000000000000e+01
2.000000000000000000e+00,6.748999999999999488e+01
1.669999999999999929e+00,7.695999999999999375e+01
1.330000000000000071e+00,8.095000000000000284e+01
1.750000000000000000e+00,6.862999999999999545e+01
1.889999999999999902e+00,7.104000000000000625e+01
1.919999999999999929e+00,5.221000000000000085e+01
2.040000000000000036e+00,5.270000000000000284e+01
1.860000000000000098e+00,3.171999999999999886e+01
1.959999999999999964e+00,6.595000000000000284e+01
1.929999999999999938e+00,6.227000000000000313e+01
1.649999999999999911e+00,6.365999999999999659e+01
1.860000000000000098e+00,5.479999999999999716e+01
1.389999999999999902e+00,6.759999999999999432e+01
1.570000000000000062e+00,6.235000000000000142e+01
1.929999999999999938e+00,8.420999999999999375e+01
1.750000000000000000e+00,8.023000000000000398e+01
1.649999999999999911e+00,4.952000000000000313e+01
1.929999999999999938e+00,3.628000000000000114e+01
1.669999999999999929e+00,5.825000000000000000e+01
2.049999999999999822e+00,4.364000000000000057e+01
1.959999999999999964e+00,6.717000000000000171e+01
1.669999999999999929e+00,5.954999999999999716e+01
1.729999999999999982e+00,8.667000000000000171e+01
1.800000000000000044e+00,5.209000000000000341e+01
2.080000000000000071e+00,7.895999999999999375e+01
1.580000000000000071e+00,6.309000000000000341e+01
2.040000000000000036e+00,4.907999999999999829e+01
1.750000000000000000e+00,4.682000000000000028e+01
1.780000000000000027e+00,5.072999999999999687e+01
1.610000000000000098e+00,5.507000000000000028e+01
1.629999999999999893e+00,5.389999999999999858e+01
1.489999999999999991e+00,6.240999999999999659e+01
1.870000000000000107e+00,6.457999999999999829e+01
1.719999999999999973e+00,4.653999999999999915e+01
1.870000000000000107e+00,6.584000000000000341e+01
1.469999999999999973e+00,6.851999999999999602e+01
1.879999999999999893e+00,5.724000000000000199e+01
1.419999999999999929e+00,7.143999999999999773e+01
2.040000000000000036e+00,5.717999999999999972e+01
1.629999999999999893e+00,2.912999999999999901e+01
1.790000000000000036e+00,5.114000000000000057e+01
1.639999999999999902e+00,4.550999999999999801e+01
1.790000000000000036e+00,6.868999999999999773e+01
1.750000000000000000e+00,7.701999999999999602e+01
1.820000000000000062e+00,6.585999999999999943e+01
1.639999999999999902e+00,6.673000000000000398e+01
1.639999999999999902e+00,8.965999999999999659e+01
1.629999999999999893e+00,6.818999999999999773e+01
1.580000000000000071e+00,5.397999999999999687e+01
1.949999999999999956e+00,5.074000000000000199e+01
1.899999999999999911e+00,3.328000000000000114e+01
1.379999999999999893e+00,6.787000000000000455e+01
1.570000000000000062e+00,5.507999999999999829e+01
1.669999999999999929e+00,8.009999999999999432e+01
1.580000000000000071e+00,8.482999999999999829e+01
1.590000000000000080e+00,4.324000000000000199e+01
1.860000000000000098e+00,8.840999999999999659e+01
1.699999999999999956e+00,5.970000000000000284e+01
1.689999999999999947e+00,6.479999999999999716e+01
1.729999999999999982e+00,5.632000000000000028e+01
1.520000000000000018e+00,3.728000000000000114e+01
1.540000000000000036e+00,6.074000000000000199e+01
1.709999999999999964e+00,3.999000000000000199e+01
1.830000000000000071e+00,5.331000000000000227e+01
1.409999999999999920e+00,5.350999999999999801e+01
1.729999999999999982e+00,5.000000000000000000e+01
1.780000000000000027e+00,6.047999999999999687e+01
1.810000000000000053e+00,7.148999999999999488e+01
1.439999999999999947e+00,5.411999999999999744e+01
2.109999999999999876e+00,4.567000000000000171e+01
1.679999999999999938e+00,6.776999999999999602e+01
1.719999999999999973e+00,4.885999999999999943e+01
1.830000000000000071e+00,4.464999999999999858e+01
1.879999999999999893e+00,5.235000000000000142e+01
1.800000000000000044e+00,5.932000000000000028e+01
1.800000000000000044e+00,8.912999999999999545e+01
1.580000000000000071e+00,4.627000000000000313e+01
1.770000000000000018e+00,7.129999999999999716e+01
1.620000000000000107e+00,4.818999999999999773e+01
2.069999999999999840e+00,5.438000000000000256e+01
1.780000000000000027e+00,4.714000000000000057e+01
2.049999999999999822e+00,5.977000000000000313e+01
1.750000000000000000e+00,8.726999999999999602e+01
2.040000000000000036e+00,5.292000000000000171e+01
1.800000000000000044e+00,6.152000000000000313e+01
1.879999999999999893e+00,7.003000000000000114e+01
1.689999999999999947e+00,5.589000000000000057e+01
1.909999999999999920e+00,6.174000000000000199e+01
1.739999999999999991e+00,6.690000000000000568e+01
1.860000000000000098e+00,6.460999999999999943e+01
1.510000000000000009e+00,7.226999999999999602e+01
1.800000000000000044e+00,6.227000000000000313e+01
1.899999999999999911e+00,7.970000000000000284e+01
1.570000000000000062e+00,5.950000000000000000e+01
1.689999999999999947e+00,4.800999999999999801e+01
1.719999999999999973e+00,7.100000000000000000e+01
1.699999999999999956e+00,4.642000000000000171e+01
1.770000000000000018e+00,3.304999999999999716e+01
1.949999999999999956e+00,6.072999999999999687e+01
1.600000000000000089e+00,6.548999999999999488e+01
1.790000000000000036e+00,5.547999999999999687e+01
1.780000000000000027e+00,6.042999999999999972e+01
1.659999999999999920e+00,6.568999999999999773e+01
1.719999999999999973e+00,4.634000000000000341e+01
1.659999999999999920e+00,4.782000000000000028e+01
1.610000000000000098e+00,7.059999999999999432e+01
1.439999999999999947e+00,7.201000000000000512e+01
1.540000000000000036e+00,4.414000000000000057e+01
1.590000000000000080e+00,3.607000000000000028e+01
1.810000000000000053e+00,4.171999999999999886e+01
1.590000000000000080e+00,5.588000000000000256e+01
1.689999999999999947e+00,7.729000000000000625e+01
1.840000000000000080e+00,5.171999999999999886e+01
2.140000000000000124e+00,7.437999999999999545e+01
1.949999999999999956e+00,6.412999999999999545e+01
1.679999999999999938e+00,8.414000000000000057e+01
1.840000000000000080e+00,5.932999999999999829e+01
1.530000000000000027e+00,5.452000000000000313e+01
1.850000000000000089e+00,6.172999999999999687e+01
1.520000000000000018e+00,6.145000000000000284e+01
1.209999999999999964e+00,4.604999999999999716e+01
1.739999999999999991e+00,5.188000000000000256e+01
1.860000000000000098e+00,5.553000000000000114e+01
1.500000000000000000e+00,4.346000000000000085e+01
1.669999999999999929e+00,2.701999999999999957e+01
2.009999999999999787e+00,6.450000000000000000e+01
1.750000000000000000e+00,2.485000000000000142e+01
1.500000000000000000e+00,3.336999999999999744e+01
1.840000000000000080e+00,4.993999999999999773e+01
1.310000000000000053e+00,4.775999999999999801e+01
1.729999999999999982e+00,7.893999999999999773e+01
1.719999999999999973e+00,7.309000000000000341e+01
1.520000000000000018e+00,7.220999999999999375e+01
2.169999999999999929e+00,4.639000000000000057e+01
1.699999999999999956e+00,4.821000000000000085e+01
1.679999999999999938e+00,6.615000000000000568e+01
1.899999999999999911e+00,8.454000000000000625e+01
1.620000000000000107e+00,6.178999999999999915e+01
1.860000000000000098e+00,6.114000000000000057e+01
1.790000000000000036e+00,7.542000000000000171e+01
2.140000000000000124e+00,5.611999999999999744e+01
1.570000000000000062e+00,5.565999999999999659e+01
1.429999999999999938e+00,7.773000000000000398e+01
1.989999999999999991e+00,8.059000000000000341e+01
1.870000000000000107e+00,7.068000000000000682e+01
1.899999999999999911e+00,6.554999999999999716e+01
1.750000000000000000e+00,6.437000000000000455e+01
1.479999999999999982e+00,6.773000000000000398e+01
1.629999999999999893e+00,3.653999999999999915e+01
1.729999999999999982e+00,2.908999999999999986e+01
1.800000000000000044e+00,7.031999999999999318e+01
1.949999999999999956e+00,3.640999999999999659e+01
2.060000000000000053e+00,5.364999999999999858e+01
1.580000000000000071e+00,4.342000000000000171e+01
1.709999999999999964e+00,6.554999999999999716e+01
1.669999999999999929e+00,8.751000000000000512e+01
1.449999999999999956e+00,7.078000000000000114e+01
1.459999999999999964e+00,5.871999999999999886e+01
1.479999999999999982e+00,8.020000000000000284e+01
1.550000000000000044e+00,4.213000000000000256e+01
1.639999999999999902e+00,5.740999999999999659e+01
2.060000000000000053e+00,4.595000000000000284e+01
1.639999999999999902e+00,5.947999999999999687e+01
1.770000000000000018e+00,5.185999999999999943e+01
1.530000000000000027e+00,5.220000000000000284e+01
1.629999999999999893e+00,5.363000000000000256e+01
1.639999999999999902e+00,5.828999999999999915e+01
1.439999999999999947e+00,7.521999999999999886e+01
1.820000000000000062e+00,4.529999999999999716e+01
1.669999999999999929e+00,4.375999999999999801e+01
1.659999999999999920e+00,6.807999999999999829e+01
1.750000000000000000e+00,2.448000000000000043e+01
1.679999999999999938e+00,5.654999999999999716e+01
2.240000000000000213e+00,7.134000000000000341e+01
1.750000000000000000e+00,6.297999999999999687e+01
1.370000000000000107e+00,6.920000000000000284e+01
1.729999999999999982e+00,6.350000000000000000e+01
1.560000000000000053e+00,8.151000000000000512e+01
1.850000000000000089e+00,6.028999999999999915e+01
1.500000000000000000e+00,3.560999999999999943e+01
2.120000000000000107e+00,7.465000000000000568e+01
1.919999999999999929e+00,8.332999999999999829e+01
1.709999999999999964e+00,6.389000000000000057e+01
1.929999999999999938e+00,5.192000000000000171e+01
1.639999999999999902e+00,6.285000000000000142e+01
2.089999999999999858e+00,4.010000000000000142e+01
1.830000000000000071e+00,6.706000000000000227e+01
1.879999999999999893e+00,5.628999999999999915e+01
1.699999999999999956e+00,7.065999999999999659e+01
1.810000000000000053e+00,4.167000000000000171e+01
1.669999999999999929e+00,8.562999999999999545e+01
1.750000000000000000e+00,5.821999999999999886e+01
1.610000000000000098e+00,5.275000000000000000e+01
1.939999999999999947e+00,6.801999999999999602e+01
1.699999999999999956e+00,4.574000000000000199e+01
2.080000000000000071e+00,6.832999999999999829e+01
1.800000000000000044e+00,7.070999999999999375e+01
1.949999999999999956e+00,6.804000000000000625e+01
1.520000000000000018e+00,7.839000000000000057e+01
2.060000000000000053e+00,4.507000000000000028e+01
1.649999999999999911e+00,6.739000000000000057e+01
1.830000000000000071e+00,7.026999999999999602e+01
1.949999999999999956e+00,7.976999999999999602e+01
1.959999999999999964e+00,6.692000000000000171e+01
1.899999999999999911e+00,4.961999999999999744e+01
1.679999999999999938e+00,6.578000000000000114e+01
1.780000000000000027e+00,5.389999999999999858e+01
1.919999999999999929e+00,6.679000000000000625e+01
1.800000000000000044e+00,6.007000000000000028e+01
1.760000000000000009e+00,5.093999999999999773e+01
1.350000000000000089e+00,7.707999999999999829e+01
1.899999999999999911e+00,7.351000000000000512e+01
1.889999999999999902e+00,5.642999999999999972e+01
2.229999999999999982e+00,6.943000000000000682e+01
1.699999999999999956e+00,5.971999999999999886e+01
1.419999999999999929e+00,6.534999999999999432e+01
1.770000000000000018e+00,4.310999999999999943e+01
1.629999999999999893e+00,7.190999999999999659e+01
1.989999999999999991e+00,5.282000000000000028e+01
1.679999999999999938e+00,6.620000000000000284e+01
1.389999999999999902e+00,5.200999999999999801e+01
1.870000000000000107e+00,4.296999999999999886e+01
1.729999999999999982e+00,5.542000000000000171e+01
1.590000000000000080e+00,6.582999999999999829e+01
2.189999999999999947e+00,8.793000000000000682e+01
1.879999999999999893e+00,4.867000000000000171e+01
1.659999999999999920e+00,6.581999999999999318e+01
1.939999999999999947e+00,2.030000000000000071e+01
1.409999999999999920e+00,4.529999999999999716e+01
1.459999999999999964e+00,5.879999999999999716e+01
1.709999999999999964e+00,6.895999999999999375e+01
1.500000000000000000e+00,6.634000000000000341e+01
1.929999999999999938e+00,6.142999999999999972e+01
1.800000000000000044e+00,9.240999999999999659e+01
1.659999999999999920e+00,6.657999999999999829e+01
1.600000000000000089e+00,6.203000000000000114e+01
1.719999999999999973e+00,5.135000000000000142e+01
1.510000000000000009e+00,5.904999999999999716e+01
1.850000000000000089e+00,7.895999999999999375e+01
1.810000000000000053e+00,7.128000000000000114e+01
1.669999999999999929e+00,6.565000000000000568e+01
1.629999999999999893e+00,6.300999999999999801e+01
1.669999999999999929e+00,3.829999999999999716e+01
1.679999999999999938e+00,7.398000000000000398e+01
1.610000000000000098e+00,8.175000000000000000e+01
2.100000000000000089e+00,6.235999999999999943e+01
1.330000000000000071e+00,5.472999999999999687e+01
1.840000000000000080e+00,8.121999999999999886e+01
1.719999999999999973e+00,4.064999999999999858e+01
1.770000000000000018e+00,7.493999999999999773e+01
1.939999999999999947e+00,7.173000000000000398e+01
2.040000000000000036e+00,2.114999999999999858e+01
1.330000000000000071e+00,5.985999999999999943e+01
1.729999999999999982e+00,5.503999999999999915e+01
1.560000000000000053e+00,5.540999999999999659e+01
1.739999999999999991e+00,6.809000000000000341e+01
1.610000000000000098e+00,7.698000000000000398e+01
1.409999999999999920e+00,8.493000000000000682e+01
1.489999999999999991e+00,6.164999999999999858e+01
1.719999999999999973e+00,5.486999999999999744e+01
2.040000000000000036e+00,7.495000000000000284e+01
1.760000000000000009e+00,6.084000000000000341e+01
1.590000000000000080e+00,8.937000000000000455e+01
1.659999999999999920e+00,5.678999999999999915e+01
1.909999999999999920e+00,6.431999999999999318e+01
2.169999999999999929e+00,6.117000000000000171e+01
1.800000000000000044e+00,7.184999999999999432e+01
1.879999999999999893e+00,3.632000000000000028e+01
1.739999999999999991e+00,8.462000000000000455e+01
2.049999999999999822e+00,5.553000000000000114e+01
1.850000000000000089e+00,7.809000000000000341e+01
1.639999999999999902e+00,2.526999999999999957e+01
2.029999999999999805e+00,4.092000000000000171e+01
1.659999999999999920e+00,4.663000000000000256e+01
1.909999999999999920e+00,2.419000000000000128e+01
1.379999999999999893e+00,7.379999999999999716e+01
2.169999999999999929e+00,8.756999999999999318e+01
1.639999999999999902e+00,2.885999999999999943e+01
